	RAW_shC_LPS_5hr_S2_L008_R1_001	RAW_sh2_GIV_LPS_5hr_S6_L008_R1_001	RAW_sh1_GIV_LPS_5hr_S4_L008_R1_001
ENSMUSG00000002325.15	7105.19610660635	6167.09833992741	7554.79655905226
ENSMUSG00000002326.6	2814.07735586974	2982.6463172904	2589.98721462633
ENSMUSG00000002329.7	312.876663226686	376.384888312021	343.994561127699
ENSMUSG00000002332.16	951.144169206374	685.830687798084	803.848665280096
ENSMUSG00000002341.8	0	1.94306352112226	1.10520102696923
ENSMUSG00000002342.17	1392.57175566839	1233.34016105992	1312.90398323365
ENSMUSG00000002343.11	1021.59991730193	1149.37568918303	946.711350169053
ENSMUSG00000002345.18	610.004374541739	517.456329292658	553.062425505936
ENSMUSG00000002346.16	224.138011524843	204.839821085497	243.297069841045
ENSMUSG00000002365.10	3481.62960285189	2895.12342073963	4385.28372106143
ENSMUSG00000002372.9	4543.65278314685	3822.06148128431	3934.90082180054
ENSMUSG00000002379.7	1076.13034776016	1004.97335535603	858.939602925966
ENSMUSG00000002384.2	0	0.977271011985555	2.19742095352615
ENSMUSG00000002393.14	444.651939132007	287.847777322356	283.235745239662
ENSMUSG00000002395.14	1144.32118391087	961.137016899517	878.799931035432
ENSMUSG00000002396.8	228.054369493351	189.232393271642	178.190108951551
ENSMUSG00000002409.18	30.9931621423136	48.3362485553049	20.2670970180426
ENSMUSG00000002413.15	1438.57437030667	2270.08308213607	1843.50421410163
ENSMUSG00000002416.13	949.946156442418	673.241856566104	953.840335559909
ENSMUSG00000002428.12	1226.33662475504	1288.27881785232	1083.83812525825
ENSMUSG00000002455.14	2882.33916645893	3635.49730201377	3144.3904891347
ENSMUSG00000002458.13	3304.80203827756	3463.66822636794	3205.54221883046
ENSMUSG00000002459.17	27.6872057448711	21.3603475540334	49.2383995169565
ENSMUSG00000002475.16	29.5362145717472	4.77569689852232	7.14609758190469
ENSMUSG00000002477.5	5447.44415728865	5935.1638208582	5628.68662948817
ENSMUSG00000002486.15	382.275125344397	369.245425402481	311.706011359414
ENSMUSG00000002489.16	960.014965055509	885.774387356411	1672.04051464458
ENSMUSG00000002496.10	1953.41167153488	2459.88913449256	1883.63100061072
ENSMUSG00000002500.15	5.60200894971953	4.79726152320927	14.5120048210474
ENSMUSG00000002504.15	46.5358892916132	12.4847961292057	23.494336183919
ENSMUSG00000002524.17	5008.12434684682	4318.88040017969	4647.53417639754
ENSMUSG00000002546.16	3041.9850051528	3192.81510460662	3004.69961462258
ENSMUSG00000002550.16	1173.48230161599	934.838843659586	989.864899504194
ENSMUSG00000002565.16	39.2388473966062	25.0724218913542	126.536250324344
ENSMUSG00000002578.18	35.5072122113619	47.0974545390528	16.7015556270321
ENSMUSG00000002580.7	1244.07758341497	1192.88097333635	1164.96866547333
ENSMUSG00000002588.13	3.72530391433757	0	0
ENSMUSG00000002602.16	5280.8350656242	4782.88629325963	4102.28669036085
ENSMUSG00000002603.15	9814.22704890898	7532.2602129088	9335.22439992874
ENSMUSG00000002608.8	1969.64851133087	1630.72653189969	1771.99796750376
ENSMUSG00000002617.14	77.0160992877894	83.4807976665967	132.540297021035
ENSMUSG00000002625.10	1392.68869788073	1084.00672353944	1102.70521294995
ENSMUSG00000002633.4	0	0	0
ENSMUSG00000002635.11	550.290729391637	500.726201826349	522.916978669864
ENSMUSG00000002658.9	6365.5782355459	5186.34729085367	5768.32686305673
ENSMUSG00000002660.8	1112.21365191824	1086.82473895435	961.095493912554
ENSMUSG00000002661.14	92.2152155280932	112.03708053282	111.132496270836
ENSMUSG00000002664.2	1.86265195716879	0	0
ENSMUSG00000002668.8	812.458154896965	673.057823165032	575.857947643818
ENSMUSG00000002679.14	1076.57847198334	1022.55339700435	1212.40612278657
ENSMUSG00000002688.8	0	0	0
ENSMUSG00000002699.13	31315.358301808	32973.9847372994	25689.7280236551
ENSMUSG00000002718.14	7318.88423119564	8337.92283240019	8003.86993809608
ENSMUSG00000002728.14	12930.6855102874	11441.5492845865	13730.65355052
ENSMUSG00000002731.6	283.828426873723	288.410324446108	240.719337902716
ENSMUSG00000002732.14	41.3926377195674	43.6649640127403	38.7140029202815
ENSMUSG00000002733.8	1753.14099485269	1891.88032557651	1951.77320080847
ENSMUSG00000002741.9	4412.56491177544	4052.34860060037	4455.13722206532
ENSMUSG00000002748.7	8611.11781021466	9829.79855172378	9357.79610130319
ENSMUSG00000002763.16	1993.09718481195	1932.14600691002	1651.5599545525
ENSMUSG00000002767.13	1200.30064988582	903.087375986887	1035.49334834812
ENSMUSG00000002768.8	2011.53351713448	2105.89582191546	2219.27009471157
ENSMUSG00000002769.9	2.04640285912425	0.919881877275174	1.06244583640792
ENSMUSG00000002771.12	10.5831409420032	8.4762374395131	10.7017189007404
ENSMUSG00000002778.14	3104.31853222069	3135.64986276234	2984.21191444673
ENSMUSG00000002781.19	200.72095099623	212.17664077143	607.162571686805
ENSMUSG00000002791.17	21.4560342767002	3.07651395784051	0.363582438123849
ENSMUSG00000002797.9	476.798800328273	366.777379092005	275.707609528499
ENSMUSG00000002799.6	2.96843549565077	8.83037563267846	6.86697886444751
ENSMUSG00000002803.14	111.632606346966	163.274322814708	111.937472136515
ENSMUSG00000002804.4	173.339076032605	184.520432762841	140.942822900923
ENSMUSG00000002808.7	0	0	0
ENSMUSG00000002812.4	6019.17998758962	5316.39655534919	5731.06964652475
ENSMUSG00000002814.15	1049.34202466504	977.620605226418	849.090424692543
ENSMUSG00000002820.6	1319.3190972967	1064.48443076233	984.753192802
ENSMUSG00000002825.8	1649.27596903136	1169.24420369562	1313.30120208484
ENSMUSG00000002831.14	0	0	0
ENSMUSG00000002833.11	2234.9823945862	1622.99068481688	1312.57897643784
ENSMUSG00000002835.9	1936.69692962789	2167.64539977959	2020.47187746051
ENSMUSG00000002844.9	4236.29401833534	2647.53626409501	3021.82342875006
ENSMUSG00000002845.14	2041.38937704024	2147.84412804422	1970.79287950846
ENSMUSG00000002846.9	905.777614380354	866.668037610185	787.592585355283
ENSMUSG00000002847.7	464.232201756019	643.900855364345	524.890459829974
ENSMUSG00000002870.8	3232.32711359643	4553.95372484095	2927.17611058736
ENSMUSG00000002871.14	451.143765793528	342.489759480954	427.640239932608
ENSMUSG00000002881.14	3378.60353738999	4316.19641580567	4439.50235234981
ENSMUSG00000002885.14	35.0184310584714	38.887742208843	15.2975384494812
ENSMUSG00000002897.5	7899.82524333304	6611.79408309353	6616.86764624893
ENSMUSG00000002900.16	0	0	0
ENSMUSG00000002908.17	3.79287990744996	2.26444469175092	13.040288898487
ENSMUSG00000002910.11	52.4441394589184	55.7175539153036	114.872417264455
ENSMUSG00000002930.6	0	0	0
ENSMUSG00000002944.15	26711.5280860752	21934.6355783097	20524.4031596483
ENSMUSG00000002948.19	1839.983765103	2686.3185075804	2650.66031170757
ENSMUSG00000002949.15	3258.18066423209	3103.61900162942	3068.61321447912
ENSMUSG00000002957.11	2446.57878880247	2438.87387748773	2277.71937382975
ENSMUSG00000002963.17	1281.71876870431	1330.88756102466	1115.92988040567
ENSMUSG00000002968.9	2123.97272686271	1877.53340358028	1774.0359935017
ENSMUSG00000002980.14	3.72530391433757	0	0
ENSMUSG00000002981.10	4673.20194390118	4769.05081539541	7346.3413222456
ENSMUSG00000002983.17	864.142390859644	779.167954140755	726.77428485713
ENSMUSG00000002984.17	3625.95608436812	3799.11207613044	3092.8166223579
ENSMUSG00000002985.16	205.705848527801	203.826714248094	123.927994927685
ENSMUSG00000002992.17	0	0	0
ENSMUSG00000002996.17	968.673910983001	766.33163198443	653.936348366469
ENSMUSG00000002997.15	244.444389675104	156.005737514914	126.364821308925
ENSMUSG00000003031.14	1066.02666771863	1199.18238583339	1459.02738850302
ENSMUSG00000003032.8	618.622043531339	388.492188095844	374.19323899624
ENSMUSG00000003033.15	4977.2487149726	4611.24744326628	4327.38101785577
ENSMUSG00000003037.16	3169.22756675098	3463.46992611387	3159.53857689169
ENSMUSG00000003038.15	8357.21660626521	8467.21709207609	8761.56231394249
ENSMUSG00000003039.9	2941.05538693598	2624.23599162313	2717.89460766175
ENSMUSG00000003051.13	0	0.965963703930853	0
ENSMUSG00000003053.17	0	0	0
ENSMUSG00000003062.13	1809.39148544877	1440.47037451901	1587.20640457362
ENSMUSG00000003068.16	3594.20524350814	3301.64927268636	3052.83712346233
ENSMUSG00000003070.6	2.74937171286799	7.96329181355914	6.57712962698739
ENSMUSG00000003072.15	6370.09769668973	4549.23023873163	5231.22890014155
ENSMUSG00000003099.11	4474.91741637364	4746.09399051865	3599.9652722782
ENSMUSG00000003119.14	3374.94475463605	3480.02765783625	3987.77951435148
ENSMUSG00000003123.15	2825.65221550016	1950.88106918711	1730.65719074543
ENSMUSG00000003131.7	7645.13579082432	7406.54900714957	8980.40587367461
ENSMUSG00000003134.10	0	1.95017165447464	3.30351811967435
ENSMUSG00000003135.15	1413.96957960612	1454.39471025644	1677.00487057923
ENSMUSG00000003153.10	1073.37593278713	1997.68781197628	1178.07069263236
ENSMUSG00000003154.15	558.093967709306	1006.94139507963	507.206195677399
ENSMUSG00000003161.15	2578.87046099955	2171.2072904217	1812.62208535292
ENSMUSG00000003166.20	3499.29650699786	3554.45052315922	3305.29938814094
ENSMUSG00000003184.15	2419.96087187142	2061.68914155848	1719.98959146064
ENSMUSG00000003190.12	203.133386786883	169.858116017945	129.726260455097
ENSMUSG00000003198.10	265.947896766505	360.797536940366	338.656579661997
ENSMUSG00000003199.16	2136.27908567928	1977.8950924512	1849.06657282008
ENSMUSG00000003200.10	3378.94865450188	2699.94095281098	2577.96344513737
ENSMUSG00000003206.7	3001.95411472127	2686.37741265633	1965.21768627653
ENSMUSG00000003208.9	1452.49182423229	1077.77356609616	1301.21181136111
ENSMUSG00000003226.7	25364.7221406216	26676.2443875451	31007.0737906128
ENSMUSG00000003227.4	0	0	0
ENSMUSG00000003228.9	231.524754472875	242.134964947996	320.266993891016
ENSMUSG00000003233.12	1091.62939298433	1054.67254859404	1106.11838086274
ENSMUSG00000003234.16	2483.14163975576	3091.99738766791	2201.11999389229
ENSMUSG00000003235.13	4036.5492293176	4127.63154124272	4115.21994546645
ENSMUSG00000003269.17	1282.64359956865	1097.86771510628	1443.20365321066
ENSMUSG00000003271.17	0	0	0
ENSMUSG00000003273.14	0	0	2.22314336477853
ENSMUSG00000003279.17	0	0	1.11157168238926
ENSMUSG00000003282.9	8.56078434374925	16.6675854606147	8.32588088388162
ENSMUSG00000003283.14	26221.4921475873	22262.4846842346	24220.318682261
ENSMUSG00000003299.10	2960.22750322666	2698.15212725737	2546.53676160411
ENSMUSG00000003308.15	7960.83435762345	5264.98398924638	6210.01684761492
ENSMUSG00000003309.14	7.48636850614809	8.89166150188835	12.018101429708
ENSMUSG00000003316.14	8875.96033115098	9649.41611452972	10113.9882918278
ENSMUSG00000003341.9	1.77237345574456	4.55495769962068	1.23868367719434
ENSMUSG00000003344.14	319.71587627986	259.284059381601	201.172173661156
ENSMUSG00000003345.16	1792.57100824511	1588.15933057883	2509.21580525594
ENSMUSG00000003346.14	1280.51397236369	971.814811595735	872.487214079427
ENSMUSG00000003348.10	1484.994143205	1110.06428584104	1031.64671432441
ENSMUSG00000003352.14	3.71290149647866	2.91763562379739	2.21547452811218
ENSMUSG00000003354.6	1.3611053909429	14.4812611185658	1.62349830535442
ENSMUSG00000003355.7	470.304427981831	516.295375552641	398.431073299993
ENSMUSG00000003360.15	5199.24295864657	6165.49912239156	6348.48843588334
ENSMUSG00000003363.15	5882.23144775078	5810.19704933322	6844.93404264992
ENSMUSG00000003378.9	32.3303583867573	46.4036273932811	23.256854029954
ENSMUSG00000003379.7	1.86716071759791	6.72355444531229	1.11518625455658
ENSMUSG00000003380.11	810.427424536356	636.845710650174	572.79874285581
ENSMUSG00000003382.18	17322.5212407344	13949.9808855798	17878.9074301979
ENSMUSG00000003402.14	8797.79085890487	7431.8434911514	8616.58644738696
ENSMUSG00000003410.8	0	0	1.11157168238926
ENSMUSG00000003411.10	0	0	0
ENSMUSG00000003418.11	0	0	0
ENSMUSG00000003420.8	61.7602147515919	31.2659719872428	38.6288269423831
ENSMUSG00000003421.13	1888.00125683928	1613.1435158676	1677.82124950785
ENSMUSG00000003423.15	1781.66987319404	1401.47108450356	1362.56296226224
ENSMUSG00000003429.11	23213.8247491487	23435.0218191667	23474.7632534376
ENSMUSG00000003435.9	7492.34820793075	6533.83001802621	6070.03955505054
ENSMUSG00000003436.11	0	1.93192740786171	0
ENSMUSG00000003437.14	6860.48500802471	6178.23724648219	6411.52492200358
ENSMUSG00000003438.17	2765.94897869518	2597.62413783812	2205.72717720275
ENSMUSG00000003444.8	2085.02426468665	1826.69386080671	1859.60228631451
ENSMUSG00000003452.15	50.2304393040924	50.1323349840204	106.594901954184
ENSMUSG00000003458.12	6477.96457662353	5281.95710880009	5494.25009206801
ENSMUSG00000003464.13	2502.0459162547	2093.35542645529	2283.68443447244
ENSMUSG00000003469.9	5.59773650944702	0.964275925087382	0
ENSMUSG00000003476.16	0	0	0
ENSMUSG00000003477.5	0	0	0
ENSMUSG00000003484.4	0	2.88313130389841	1.11726222602509
ENSMUSG00000003500.13	2343.63572737207	2397.62983077159	2445.22518807033
ENSMUSG00000003505.15	0	0	0
ENSMUSG00000003518.13	2348.95540821159	2974.55080296929	2609.98470598635
ENSMUSG00000003526.12	17.5855317332906	27.1993213325019	18.4648374140667
ENSMUSG00000003527.9	853.639018795334	898.234028374356	877.656347451079
ENSMUSG00000003528.15	1561.73060430024	1617.35811386813	1635.24339202322
ENSMUSG00000003531.15	269.069922925774	273.768467648611	239.988399615126
ENSMUSG00000003534.17	12.9761600647937	9.76190520808142	18.7886759787233
ENSMUSG00000003541.6	8483.35794921377	9714.09996644176	18526.9558770254
ENSMUSG00000003545.3	27.95456150026	10.6757355777974	23.4321983857914
ENSMUSG00000003546.10	173.893700797063	152.032861865669	182.122576656745
ENSMUSG00000003549.9	1535.12341134415	1393.13739612014	1692.68627713812
ENSMUSG00000003555.8	0	0	0
ENSMUSG00000003559.8	433.225903653325	560.135382925826	326.595745500971
ENSMUSG00000003573.15	307.457359417372	248.379824626737	228.983815513506
ENSMUSG00000003575.13	235.758198495071	456.514261996381	370.688316272006
ENSMUSG00000003581.14	436.803286870047	378.254495986008	348.063993115739
ENSMUSG00000003585.13	16.7730097092941	29.894927899859	29.5555941928776
ENSMUSG00000003604.14	1083.87010960098	994.246132483048	1058.59212967292
ENSMUSG00000003617.16	1398.61796308525	6395.22552408783	2823.11575427396
ENSMUSG00000003623.4	373.546228016483	306.402340267736	332.267592618427
ENSMUSG00000003644.17	4632.20179999299	3824.49395593579	4650.409740471
ENSMUSG00000003657.9	5.60248241765611	9.62228690429285	14.4689094414051
ENSMUSG00000003660.10	8931.45194279398	9786.15164756231	10097.451439508
ENSMUSG00000003662.10	1920.20542936852	1688.30084889577	1654.83422622127
ENSMUSG00000003665.7	154.885059117196	369.659197209199	173.617437943492
ENSMUSG00000003680.16	327.924879872772	701.069148134107	257.854926214133
ENSMUSG00000003721.14	511.802025845332	1018.45947164128	971.486036184008
ENSMUSG00000003731.13	4943.23496146061	5986.90242156571	6251.61272520951
ENSMUSG00000003746.16	664.975099503188	804.717617678112	953.915135027384
ENSMUSG00000003752.9	397.118777830131	367.851692470427	351.896778252973
ENSMUSG00000003762.13	521.181851618361	445.610187731214	438.249724829955
ENSMUSG00000003778.14	2792.31912026712	2991.94647597749	2478.7323598017
ENSMUSG00000003779.16	2852.5371704403	3937.68378593904	2438.17964018838
ENSMUSG00000003808.18	5103.1429990942	4404.58486858437	4409.69126391446
ENSMUSG00000003809.14	279.109346948155	244.327125337511	222.417008400888
ENSMUSG00000003810.13	1551.5518888205	1771.1048845146	1296.32381425557
ENSMUSG00000003812.13	1402.0249776007	1236.23902086435	1253.92226811099
ENSMUSG00000003813.15	3125.39460745575	2988.18963565282	2644.15618790902
ENSMUSG00000003814.8	70480.5485958185	71024.6333827714	76318.3564323479
ENSMUSG00000003824.12	2611.09150640461	2445.74500214611	2332.36126595134
ENSMUSG00000003847.16	7743.53521558522	21058.677715285	19332.1154252206
ENSMUSG00000003848.14	2562.32924878243	2569.74809624791	2551.81326420919
ENSMUSG00000003849.8	0.936231794521522	0.961422881006473	2.22193912451709
ENSMUSG00000003863.18	170.145814373965	177.422829343962	187.848371086478
ENSMUSG00000003865.16	2447.7080186388	3261.43108046389	1891.22784316879
ENSMUSG00000003868.14	5953.32631555641	5705.5471897024	4667.75101494436
ENSMUSG00000003872.9	3.81031440177172	2.58449333416936	4.87421866876055
ENSMUSG00000003873.11	7091.28294766868	6220.48108388852	6310.69637746901
ENSMUSG00000003882.5	435.116988027064	539.784035093675	269.230537883449
ENSMUSG00000003923.14	1886.51302607376	2217.9100988182	2344.2775337206
ENSMUSG00000003929.11	526.024759398377	618.045376852101	609.538201203623
ENSMUSG00000003934.5	42.1774513829633	46.8221845684732	38.317020196222
ENSMUSG00000003948.17	327.649921916633	350.848958662494	437.974915081476
ENSMUSG00000003949.16	0	0	0
ENSMUSG00000003955.8	2528.61567332599	2592.72350317322	2554.16516892818
ENSMUSG00000003970.9	48772.3014252797	46599.8929654552	44305.4170039183
ENSMUSG00000003974.6	0	0	0
ENSMUSG00000003992.15	58.0044073520202	71.5925045910779	52.3180110588305
ENSMUSG00000004018.9	613.790033710988	586.5194999321	610.280298977208
ENSMUSG00000004031.13	0	1.93243995940691	2.22255370839035
ENSMUSG00000004032.10	0	13.9011693012167	6.17926665729566
ENSMUSG00000004035.12	0	0	0
ENSMUSG00000004038.9	0	0	0
ENSMUSG00000004040.16	13811.2696268029	15769.9838283436	14889.5917682628
ENSMUSG00000004043.14	3369.34720644889	2635.57687312631	3474.25332623897
ENSMUSG00000004044.9	0.919435913053387	2.98479564185728	2.1863273378546
ENSMUSG00000004054.9	3870.5634702185	2562.389444477	2637.31517275642
ENSMUSG00000004056.15	4104.56964522674	3720.28911569271	4112.04009448
ENSMUSG00000004069.17	2860.84608375735	3011.59352218251	2832.67055498149
ENSMUSG00000004070.15	4252.78624880357	3585.24672459602	3560.41269343257
ENSMUSG00000004071.13	1150.93356531562	1064.48626364499	1224.97555159021
ENSMUSG00000004085.14	5164.51892670039	5724.52637673625	6257.38681926925
ENSMUSG00000004096.9	4234.92204952913	4447.21341675347	4716.32731879135
ENSMUSG00000004098.7	2174.99620164084	1461.36594739007	2327.44542804278
ENSMUSG00000004099.16	4556.91408631321	6083.52715116867	3610.22028465771
ENSMUSG00000004100.12	2849.97052279382	3266.8367597216	2644.44332743577
ENSMUSG00000004105.8	350.962985245638	205.333761161849	566.124954910682
ENSMUSG00000004110.17	74.8570956121186	76.9925040097938	45.5284026527275
ENSMUSG00000004113.18	203.767134554461	352.517435970342	184.075870972213
ENSMUSG00000004127.12	1639.56311263478	1612.891668259	1803.98414262047
ENSMUSG00000004151.17	1695.8862940884	1727.22414510712	1762.74052250282
ENSMUSG00000004187.11	5.60881212638603	5.91424537387899	6.51153709879534
ENSMUSG00000004207.14	29402.0453632167	24206.8979813331	23593.8910512824
ENSMUSG00000004221.16	2043.54895928716	2243.75862785209	2371.73524468691
ENSMUSG00000004231.15	0	0	2.22314336477853
ENSMUSG00000004233.14	855.322665391833	1021.16295877171	940.680033804458
ENSMUSG00000004263.15	493.946124508206	445.288526797248	666.17559998982
ENSMUSG00000004264.17	9105.03763052947	8291.61286500039	8233.21301226668
ENSMUSG00000004266.15	11618.9379709592	14247.760618391	11687.0059260323
ENSMUSG00000004267.16	424.563414586619	559.030683969612	508.752326527099
ENSMUSG00000004268.11	7405.63451620686	6660.47272397862	6513.71866304204
ENSMUSG00000004270.13	1868.24857859027	2119.19258913706	2303.66847018678
ENSMUSG00000004285.12	2999.26019905903	2540.40626936215	2693.30158525496
ENSMUSG00000004296.14	1.87057197072254	28.8372573310886	14.4599312246435
ENSMUSG00000004317.14	1783.27293337166	1307.072844061	1660.29924603718
ENSMUSG00000004319.15	4276.47818618047	5854.22566624393	4410.08258644238
ENSMUSG00000004328.15	0	1.93192740786171	0
ENSMUSG00000004341.8	0	0	0
ENSMUSG00000004344.12	0	0	0
ENSMUSG00000004347.17	0.935107418100689	1.92411497209091	0
